run_id,entity_type,entity_id,check_name,status,details,extract_date
20260408T065127Z,article,abdfae9d2a4b0e67,article_identity_complete,PASS,Jay Idzes Bahagia Kembali Berkumpul Bersama Pemain Timnas Indonesia - Espos.id,2026-04-08T06:52:05Z
20260408T065127Z,article,92222f451bbe864a,article_identity_complete,PASS,Gas! Jay Idzes Ngebet Main di FIFA Series 2026 Bersama Timnas Indonesia Besutan John Herdman - Bola.net,2026-04-08T06:52:05Z
20260408T065127Z,article,f68020bf4670856b,article_identity_complete,PASS,"Jay Idzes Jadi Andalan Timnas Indonesia di FIFA Matchday, Bikin Sassuolo Makin Bangga - Bola.com",2026-04-08T06:52:05Z
20260408T065127Z,article,3b9114c587ff9fad,article_identity_complete,PASS,"Jay Idzes Divonis Bersalah Jelang Bela Timnas Indonesia di FIFA Series 2026, Pakar Wasit Liga Italia Bilang Begini - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,bcdc17827dc7e67c,article_identity_complete,PASS,Jay Idzes Bicara Energi yang dibawa John Herdman ke Timnas Indonesia - bola.kompas.com,2026-04-08T06:52:05Z
20260408T065127Z,article,9c39505d9a73f9c5,article_identity_complete,PASS,"Daftar 9 Pemain Timnas Indonesia yang Belum Datang ke Jakarta, Termasuk Jay Idzes - Bolasport.com",2026-04-08T06:52:05Z
20260408T065127Z,article,a5667d0b7e2f5987,article_identity_complete,PASS,Pesan Jay Idzes Jelang Timnas Indonesia vs Bulgaria di Final FIFA Series 2026 - bola.okezone.com,2026-04-08T06:52:05Z
20260408T065127Z,article,cb3beaaf1087e846,article_identity_complete,PASS,"Jay Idzes Antusias Hadapi FIFA Series, Ide John Herdman di Timnas Bikin Optimistis - bola.kompas.com",2026-04-08T06:52:05Z
20260408T065127Z,article,6533f78a16c6f7e8,article_identity_complete,PASS,Adu Harga Pasaran Kapten Timnas Indonesia Jay Idzes dengan Julani Archibald Jelang FIFA Series 2026 - bola.okezone.com,2026-04-08T06:52:05Z
20260408T065127Z,article,649659f1d0f95310,article_identity_complete,PASS,"Kapten Timnas Indonesia Jay Idzes Makin Moncer, Incar Kemenangan Berikutnya Lawan Atalanta! - BOLA.COM - Vidio",2026-04-08T06:52:05Z
20260408T065127Z,article,dc88b6c00e1748a6,article_identity_complete,PASS,Media Italia Kritik Pedas Jay Idzes Usai Hadiahi Cagliari Penalti - bola.kompas.com,2026-04-08T06:52:05Z
20260408T065127Z,article,59d505afb1910d48,article_identity_complete,PASS,"Jay Idzes Tampil Solid 90 Menit, Sassuolo Kunci Kemenangan atas Cagliari 2-1 - pasjabar",2026-04-08T06:52:05Z
